Phoneme	Affix	Stem	rid
oɡmɑ̃tativ	if	oɡmɑ̃tat	r11128
oɡmɑ̃tativ	if	oɡmɑ̃tat	r11128
oɡmɑ̃tativ	if	oɡmɑ̃tat	r11116
oɡmɑ̃tativ	if	oɡmɑ̃tat	r11116
oɡmɑ̃tativ	if	oɡmɑ̃tat	r11120
oɡmɑ̃tativ	if	oɡmɑ̃tat	r11120
oɡmɑ̃tativ	if	oɡmɑ̃tat	r11111
oɡmɑ̃tativ	if	oɡmɑ̃tat	r11111
ʁeavãs	ʁə	avãs	r116490
ʁeavãs	ʁə	avãs	r116490
ʁeavãs	ʁə	avãs	r116490
ʁeavãs	ʁə	avãs	r116490
ʁeavãs	ʁə	avãs	r116490
ʁeavãs	ʁə	avãs	r116490
ʁeavãs	ʁə	avãs	r116490
ʁeavãs	ʁə	avãs	r116490
ʁeavãse	ʁə	avãse	r116490
ʁeavãsə	ʁə	avãsə	r116490
ʁeavãsa	ʁə	avãsa	r116490
ʁeavãse	ʁə	avãse	r116490
avãtyʁizm	ism	avãtyʁ	r190152
avãtyʁizm	ism	avãtyʁ	r190152
ʁaviz	ʁə	viz	r116494
ʁaviz	ʁə	viz	r116494
ʁaviz	ʁə	viz	r116494
ʁaviz	ʁə	viz	r116494
ʁaviz	ʁə	viz	r116494
ʁaviz	ʁə	viz	r116494
ʁaviz	ʁə	viz	r116494
ʁaviz	ʁə	viz	r116494
ʁavize	ʁə	vize	r116494
ʁavizə	ʁə	vizə	r116494
ʁaviza	ʁə	viza	r116494
ʁavize	ʁə	vize	r116494
bɛɲaj	aʒ	bɛɲ	r11730
bɛɲaj	aʒ	bɛɲ	r11730
bɛɲaj	aʒ	bɛɲ	r11734
bɛɲaj	aʒ	bɛɲ	r11734
ʁãbalaʒ	ʁə	balaʒ	r117038
ʁãbalaʒ	ʁə	balaʒ	r117038
ʁeãbal	ʁə	ãbal	r117044
ʁeãbal	ʁə	ãbal	r117044
ʁeãbal	ʁə	ãbal	r117044
ʁeãbal	ʁə	ãbal	r117044
ʁeãbal	ʁə	ãbal	r117044
ʁeãbal	ʁə	ãbal	r117044
ʁeãbal	ʁə	ãbal	r117044
ʁeãbal	ʁə	ãbal	r117044
ʁeãbale	ʁə	ãbale	r117044
ʁeãbalə	ʁə	ãbalə	r117044
ʁeãbala	ʁə	ãbala	r117044
ʁeãbale	ʁə	ãbale	r117044
ʁãbal	ʁə	bal	r117042
ʁãbal	ʁə	bal	r117042
ʁãbal	ʁə	bal	r117042
ʁãbal	ʁə	bal	r117042
ʁãbal	ʁə	bal	r117042
ʁãbal	ʁə	bal	r117042
ʁãbal	ʁə	bal	r117042
ʁãbal	ʁə	bal	r117042
ʁãbale	ʁə	bale	r117042
ʁãbalə	ʁə	balə	r117042
ʁãbala	ʁə	bala	r117042
ʁãbale	ʁə	bale	r117042
dɛbaʁd	de	baʁd	r109694
dɛbaʁd	de	baʁd	r109694
dɛbaʁd	de	baʁd	r109694
dɛbaʁd	de	baʁd	r109694
dɛbaʁd	de	baʁd	r109694
dɛbaʁd	de	baʁd	r109694
dɛbaʁd	de	baʁd	r109694
dɛbaʁd	de	baʁd	r109694
dɛbaʁde	de	baʁde	r109694
dɛbaʁdə	de	baʁdə	r109694
dɛbaʁda	de	baʁda	r109694
dɛbaʁde	de	baʁde	r109694
dɛbaʁd	de	baʁd	r109692
dɛbaʁd	de	baʁd	r109692
dɛbaʁd	de	baʁd	r109692
dɛbaʁd	de	baʁd	r109692
dɛbaʁd	de	baʁd	r109692
dɛbaʁd	de	baʁd	r109692
dɛbaʁd	de	baʁd	r109692
dɛbaʁd	de	baʁd	r109692
dɛbaʁde	de	baʁde	r109692
dɛbaʁdə	de	baʁdə	r109692
dɛbaʁda	de	baʁda	r109692
dɛbaʁde	de	baʁde	r109692
ʁãbaʁ	ʁə	baʁ	r117054
ʁãbaʁ	ʁə	baʁ	r117054
ʁãbaʁ	ʁə	baʁ	r117054
ʁãbaʁ	ʁə	baʁ	r117054
ʁãbaʁ	ʁə	baʁ	r117054
ʁãbaʁ	ʁə	baʁ	r117054
ʁãbaʁ	ʁə	baʁ	r117054
ʁãbaʁ	ʁə	baʁ	r117054
ʁãbaʁe	ʁə	baʁe	r117054
ʁãbaʁə	ʁə	baʁə	r117054
ʁãbaʁa	ʁə	baʁa	r117054
ʁãbaʁe	ʁə	baʁe	r117054
ʁabɛtis	ʁə	bɛtis	r116246
ʁabɛtis	ʁə	bɛtis	r116246
ʁabɛti	ʁə	bɛti	r116246
ʁabɛtis	ʁə	bɛtis	r116246
ʁabɛti	ʁə	bɛti	r116246
ʁabɛtis	ʁə	bɛtis	r116246
ʁabɛtis	ʁə	bɛtis	r116246
ʁabɛtis	ʁə	bɛtis	r116246
ʁabɛti	ʁə	bɛti	r116246
ʁabɛti	ʁə	bɛti	r116246
ʁabɛti	ʁə	bɛti	r116246
ʁabɛti	ʁə	bɛti	r116246
bɛstjalize	izɛ	bɛstjal	r106490
bɛstjalizə	izɛ	bɛstjal	r106490
bɛstjaliza	izɛ	bɛstjal	r106490
bɛstjalize	izɛ	bɛstjal	r106490
kokyi	kɔ	kyi	r206716
bityminize	izɛ	bitymin	r220498
bityminizə	izɛ	bitymin	r220498
bityminiza	izɛ	bitymin	r220498
bityminize	izɛ	bitymin	r220498
eʁaldizm	ism	eʁald	r190466
eʁaldizm	ism	eʁald	r190466
ʁãbɔbin	ʁə	bɔbin	r117072
ʁãbɔbin	ʁə	bɔbin	r117072
ʁãbɔbin	ʁə	bɔbin	r117072
ʁãbɔbin	ʁə	bɔbin	r117072
ʁãbɔbin	ʁə	bɔbin	r117072
ʁãbɔbin	ʁə	bɔbin	r117072
ʁãbɔbin	ʁə	bɔbin	r117072
ʁãbɔbin	ʁə	bɔbin	r117072
ʁãbɔbine	ʁə	bɔbine	r117072
ʁãbɔbinə	ʁə	bɔbinə	r117072
ʁãbɔbina	ʁə	bɔbina	r117072
ʁãbɔbine	ʁə	bɔbine	r117072
debwazmɑ	mã	debwaz	r22485
debwazmɑ	mã	debwaz	r22485
debwazmɑ	mã	debwaz	r22488
debwazmɑ	mã	debwaz	r22488
debwazmɑ	mã	debwaz	r22496
debwazmɑ	mã	debwaz	r22496
debwazmɑ	mã	debwaz	r22498
debwazmɑ	mã	debwaz	r22498
debwazmɑ	mã	debwaz	r22500
debwazmɑ	mã	debwaz	r22500
debwazmɑ	mã	debwaz	r109742
debwazmɑ	mã	debwaz	r109742
bulizm	ism	bul	r190542
bulizm	ism	bul	r190542
debulɔnmɑ	mã	debulɔn	r22605
debulɔnmɑ	mã	debulɔn	r22605
debulɔnmɑ	mã	debulɔn	r22614
debulɔnmɑ	mã	debulɔn	r22614
debulɔnmɑ	mã	debulɔn	r22616
debulɔnmɑ	mã	debulɔn	r22616
debulɔnmɑ	mã	debulɔn	r22618
debulɔnmɑ	mã	debulɔn	r22618
debulɔnmɑ	mã	debulɔn	r109788
debulɔnmɑ	mã	debulɔn	r109788
buʁativ	if	buʁat	r90840
buʁativ	if	buʁat	r90840
bydʒetize	izɛ	bydʒet	r106520
bydʒetizə	izɛ	bydʒet	r106520
bydʒetiza	izɛ	bydʒet	r106520
bydʒetize	izɛ	bydʒet	r106520
bydʒetize	izɛ	bydʒet	r216806
bydʒetizə	izɛ	bydʒet	r216806
bydʒetiza	izɛ	bydʒet	r216806
bydʒetize	izɛ	bydʒet	r216806
kabalize	izɛ	kabal	r106530
kabalizə	izɛ	kabal	r106530
kabaliza	izɛ	kabal	r106530
kabalize	izɛ	kabal	r106530
kanɔnize	izɛ	kanɔn	r106540
kanɔnizə	izɛ	kanɔn	r106540
kanɔniza	izɛ	kanɔn	r106540
kanɔnize	izɛ	kanɔn	r106540
kozativ	if	kozat	r16236
kozativ	if	kozat	r16236
sãtʁalize	izɛ	sãtʁal	r106566
sãtʁalizə	izɛ	sãtʁal	r106566
sãtʁaliza	izɛ	sãtʁal	r106566
sãtʁalize	izɛ	sãtʁal	r106566
sãtʁalize	izɛ	sãtʁal	r216818
sãtʁalizə	izɛ	sãtʁal	r216818
sãtʁaliza	izɛ	sãtʁal	r216818
sãtʁalize	izɛ	sãtʁal	r216818
ʁeʃɔf	ʁə	ʃɔf	r117006
ʁeʃɔf	ʁə	ʃɔf	r117006
ʁeʃɔf	ʁə	ʃɔf	r117006
ʁeʃɔf	ʁə	ʃɔf	r117006
ʁeʃɔf	ʁə	ʃɔf	r117006
ʁeʃɔf	ʁə	ʃɔf	r117006
ʁeʃɔf	ʁə	ʃɔf	r117006
ʁeʃɔf	ʁə	ʃɔf	r117006
ʁeʃɔfe	ʁə	ʃɔfe	r117006
ʁeʃɔfə	ʁə	ʃɔfə	r117006
ʁeʃɔfa	ʁə	ʃɔfa	r117006
ʁeʃɔfe	ʁə	ʃɔfe	r117006
sinize	izɛ	sin	r220578
sinizə	izɛ	sin	r220578
siniza	izɛ	sin	r220578
sinize	izɛ	sin	r220578
klɔʁɔfɔʁmize	izɛ	klɔʁɔfɔʁm	r106584
klɔʁɔfɔʁmizə	izɛ	klɔʁɔfɔʁm	r106584
klɔʁɔfɔʁmiza	izɛ	klɔʁɔfɔʁm	r106584
klɔʁɔfɔʁmize	izɛ	klɔʁɔfɔʁm	r106584
klasifje	ifjɛ	klas	r216822
klasifja	ifjɛ	klas	r216822
klasifje	ifjɛ	klas	r216822
kɔltaʁize	izɛ	kɔltaʁ	r106598
kɔltaʁizə	izɛ	kɔltaʁ	r106598
kɔltaʁiza	izɛ	kɔltaʁ	r106598
kɔltaʁize	izɛ	kɔltaʁ	r106598
ʁãkɔɲ	ʁə	kɔɲ	r117152
ʁãkɔɲ	ʁə	kɔɲ	r117152
ʁãkɔɲ	ʁə	kɔɲ	r117152
ʁãkɔɲ	ʁə	kɔɲ	r117152
ʁãkɔɲ	ʁə	kɔɲ	r117152
ʁãkɔɲ	ʁə	kɔɲ	r117152
ʁãkɔɲ	ʁə	kɔɲ	r117152
ʁãkɔɲ	ʁə	kɔɲ	r117152
ʁãkɔɲe	ʁə	kɔɲe	r117152
ʁãkɔɲə	ʁə	kɔɲə	r117152
ʁãkɔɲa	ʁə	kɔɲa	r117152
ʁãkɔɲe	ʁə	kɔɲe	r117152
kɔlativ	if	kɔlat	r18351
kɔlativ	if	kɔlat	r18351
kɔlativ	if	kɔlat	r18354
kɔlativ	if	kɔlat	r18354
kɔlativ	if	kɔlat	r18356
kɔlativ	if	kɔlat	r18356
dekɔlmɑ	mã	dekɔl	r23696
dekɔlmɑ	mã	dekɔl	r23696
dekɔlmɑ	mã	dekɔl	r23698
dekɔlmɑ	mã	dekɔl	r23698
dekɔlmɑ	mã	dekɔl	r23700
dekɔlmɑ	mã	dekɔl	r23700
dekɔlmɑ	mã	dekɔl	r110302
dekɔlmɑ	mã	dekɔl	r110302
dekɔlmɑ	mã	dekɔl	r23679
dekɔlmɑ	mã	dekɔl	r23679
kɔlɛktiv	if	kɔlɛkt	r18396
kɔlɛktiv	if	kɔlɛkt	r18396
kɔlɛktiv	if	kɔlɛkt	r90804
kɔlɛktiv	if	kɔlɛkt	r90804
kɔlɛktiv	if	kɔlɛkt	r18393
kɔlɛktiv	if	kɔlɛkt	r18393
kɔlɛktivize	izɛ	kɔlɛktiv	r106604
kɔlɛktivizə	izɛ	kɔlɛktiv	r106604
kɔlɛktiviza	izɛ	kɔlɛktiv	r106604
kɔlɛktivize	izɛ	kɔlɛktiv	r106604
kɔlɛktiv	if	kɔlɛkt	r18398
kɔlɛktiv	if	kɔlɛkt	r18398
kɔlɛktiv	if	kɔlɛkt	r18406
kɔlɛktiv	if	kɔlɛkt	r18406
kɔlɛktiv	if	kɔlɛkt	r91194
kɔlɛktiv	if	kɔlɛkt	r91194
kɔlɛktiv	if	kɔlɛkt	r106600
kɔlɛktiv	if	kɔlɛkt	r106600
kɔ̃bativ	if	kɔ̃bat	r91146
kɔ̃bativ	if	kɔ̃bat	r91146
kɔ̃bativ	if	kɔ̃bat	r18582
kɔ̃bativ	if	kɔ̃bat	r18582
kɔ̃bativ	if	kɔ̃bat	r91326
kɔ̃bativ	if	kɔ̃bat	r91326
kɔ̃bativ	if	kɔ̃bat	r18584
kɔ̃bativ	if	kɔ̃bat	r18584
kɔmɛʁsjalize	izɛ	kɔmɛʁsjal	r103140
kɔmɛʁsjalizə	izɛ	kɔmɛʁsjal	r103140
kɔmɛʁsjaliza	izɛ	kɔmɛʁsjal	r103140
kɔmɛʁsjalize	izɛ	kɔmɛʁsjal	r103140
kɔmɛʁsjalize	izɛ	kɔmɛʁsjal	r106608
kɔmɛʁsjalizə	izɛ	kɔmɛʁsjal	r106608
kɔmɛʁsjaliza	izɛ	kɔmɛʁsjal	r106608
kɔmɛʁsjalize	izɛ	kɔmɛʁsjal	r106608
mɛʁkãtilize	izɛ	mɛʁkãtil	r107198
mɛʁkãtilizə	izɛ	mɛʁkãtil	r107198
mɛʁkãtiliza	izɛ	mɛʁkãtil	r107198
mɛʁkãtilize	izɛ	mɛʁkãtil	r107198
kɔmɛʁsjalize	alizɛ	kɔmɛʁsj	r106610
kɔmɛʁsjalizə	alizɛ	kɔmɛʁsj	r106610
kɔmɛʁsjaliza	alizɛ	kɔmɛʁsj	r106610
kɔmɛʁsjalize	alizɛ	kɔmɛʁsj	r106610
kɔ̃pletiv	if	kɔ̃plet	r18928
kɔ̃pletiv	if	kɔ̃plet	r18928
kɔ̃pletiv	if	kɔ̃plet	r18934
kɔ̃pletiv	if	kɔ̃plet	r18934
kɔ̃plɛksiv	if	kɔ̃plɛks	r18940
kɔ̃plɛksiv	if	kɔ̃plɛks	r18940
kɔ̃plɛksiv	if	kɔ̃plɛks	r18950
kɔ̃plɛksiv	if	kɔ̃plɛks	r18950
kɔ̃pʁɛsiv	if	kɔ̃pʁɛs	r19050
kɔ̃pʁɛsiv	if	kɔ̃pʁɛs	r19050
kɔ̃pʁɛsiv	if	kɔ̃pʁɛs	r90812
kɔ̃pʁɛsiv	if	kɔ̃pʁɛs	r90812
kɔ̃pʁɛsiv	if	kɔ̃pʁɛs	r19052
kɔ̃pʁɛsiv	if	kɔ̃pʁɛs	r19052
kɔ̃pʁɛsiv	if	kɔ̃pʁɛs	r19058
kɔ̃pʁɛsiv	if	kɔ̃pʁɛs	r19058
kɔ̃pʁɛsiv	if	kɔ̃pʁɛs	r91182
kɔ̃pʁɛsiv	if	kɔ̃pʁɛs	r91182
kɔ̃pʁɛsiv	if	kɔ̃pʁɛs	r19062
kɔ̃pʁɛsiv	if	kɔ̃pʁɛs	r19062
kɔ̃pʁɛsiv	if	kɔ̃pʁɛs	r19047
kɔ̃pʁɛsiv	if	kɔ̃pʁɛs	r19047
kɔ̃tabilize	izɛ	kɔ̃tabil	r106622
kɔ̃tabilizə	izɛ	kɔ̃tabil	r106622
kɔ̃tabiliza	izɛ	kɔ̃tabil	r106622
kɔ̃tabilize	izɛ	kɔ̃tabil	r106622
sɛmikɔ̃dyktœʁ	səmi	kɔ̃dyktœʁ	r102420
sɛmikɔ̃dyktœʁ	səmi	kɔ̃dyktœʁ	r102420
sɛmikɔ̃dyktʁis	səmi	kɔ̃dyktʁis	r102420
sɛmikɔ̃dyktʁis	səmi	kɔ̃dyktʁis	r102420
kɔ̃ʒɛktyʁativ	if	kɔ̃ʒɛktyʁat	r19664
kɔ̃ʒɛktyʁativ	if	kɔ̃ʒɛktyʁat	r19664
kɔ̃ʒɛktyʁativ	if	kɔ̃ʒɛktyʁat	r19656
kɔ̃ʒɛktyʁativ	if	kɔ̃ʒɛktyʁat	r19656
kɔ̃ʒɛktyʁativ	if	kɔ̃ʒɛktyʁat	r19660
kɔ̃ʒɛktyʁativ	if	kɔ̃ʒɛktyʁat	r19660
kɔ̃ʒɛktyʁativ	if	kɔ̃ʒɛktyʁat	r19658
kɔ̃ʒɛktyʁativ	if	kɔ̃ʒɛktyʁat	r19658
kɔ̃sɛʁvativ	if	kɔ̃sɛʁvat	r19812
kɔ̃sɛʁvativ	if	kɔ̃sɛʁvat	r19812
kɔ̃sɛʁvativ	if	kɔ̃sɛʁvat	r19794
kɔ̃sɛʁvativ	if	kɔ̃sɛʁvat	r19794
kɔ̃sɛʁvativ	if	kɔ̃sɛʁvat	r19800
kɔ̃sɛʁvativ	if	kɔ̃sɛʁvat	r19800
kɔ̃sɛʁvativ	if	kɔ̃sɛʁvat	r19796
kɔ̃sɛʁvativ	if	kɔ̃sɛʁvat	r19796
kɔ̃stʁiktiv	if	kɔ̃stʁikt	r20010
kɔ̃stʁiktiv	if	kɔ̃stʁikt	r20010
kɔ̃stʁiktiv	if	kɔ̃stʁikt	r20012
kɔ̃stʁiktiv	if	kɔ̃stʁikt	r20012
kɔ̃stʁiktiv	if	kɔ̃stʁikt	r91386
kɔ̃stʁiktiv	if	kɔ̃stʁikt	r91386
kɔ̃tyziv	if	kɔ̃tyz	r20364
kɔ̃tyziv	if	kɔ̃tyz	r20364
kɔ̃tyziv	if	kɔ̃tyz	r20368
kɔ̃tyziv	if	kɔ̃tyz	r20368
kɔ̃vylsiv	if	kɔ̃vyls	r20504
kɔ̃vylsiv	if	kɔ̃vyls	r20504
kɔ̃vylsiv	if	kɔ̃vyls	r20512
kɔ̃vylsiv	if	kɔ̃vyls	r20512
kɔ̃vylsiv	if	kɔ̃vyls	r91484
kɔ̃vylsiv	if	kɔ̃vyls	r91484
̃tikɔ̃vylsiv	if	̃tikɔ̃vyls	r108358
̃tikɔ̃vylsiv	if	̃tikɔ̃vyls	r108358
kɔ̃vylsiv	if	kɔ̃vyls	r91374
kɔ̃vylsiv	if	kɔ̃vyls	r91374
kɔ̃vylsjɔnaʁizm	ism	kɔ̃vylsjɔnaʁ	r191238
kɔ̃vylsjɔnaʁizm	ism	kɔ̃vylsjɔnaʁ	r191240
sɔmatize	izɛ	sɔmat	r220582
sɔmatizə	izɛ	sɔmat	r220582
sɔmatiza	izɛ	sɔmat	r220582
sɔmatize	izɛ	sɔmat	r220582
kɔʁelativ	if	kɔʁelat	r20714
kɔʁelativ	if	kɔʁelat	r20714
kɔʁelativ	if	kɔʁelat	r20716
kɔʁelativ	if	kɔʁelat	r20716
kɔʁelativ	if	kɔʁelat	r91498
kɔʁelativ	if	kɔʁelat	r91498
fotiv	if	fot	r38728
fotiv	if	fot	r38728
fotiv	if	fot	r91524
fotiv	if	fot	r91524
kylpabilize	izɛ	kylpabil	r220378
kylpabilizə	izɛ	kylpabil	r220378
kylpabiliza	izɛ	kylpabil	r220378
kylpabilize	izɛ	kylpabil	r220378
kylpabilize	izɛ	kylpabil	r220510
kylpabilizə	izɛ	kylpabil	r220510
kylpabiliza	izɛ	kylpabil	r220510
kylpabilize	izɛ	kylpabil	r220510
kylpabilize	izɛ	kylpabil	r216838
kylpabilizə	izɛ	kylpabil	r216838
kylpabiliza	izɛ	kylpabil	r216838
kylpabilize	izɛ	kylpabil	r216838
kylpabilize	izɛ	kylpabil	r220390
kylpabilizə	izɛ	kylpabil	r220390
kylpabiliza	izɛ	kylpabil	r220390
kylpabilize	izɛ	kylpabil	r220390
kuʁtize	izɛ	kuʁt	r106660
kuʁtizə	izɛ	kuʁt	r106660
kuʁtiza	izɛ	kuʁt	r106660
kuʁtize	izɛ	kuʁt	r106660
kuʁtizã	izɑ	kuʁt	r180476
kuʁtizã	izɑ	kuʁt	r180476
kʁɛ̃tiv	if	kʁɛ̃t	r221976
kʁɛ̃tiv	if	kʁɛ̃t	r221976
kʁɛ̃tiv	if	kʁɛ̃t	r21216
kʁɛ̃tiv	if	kʁɛ̃t	r21216
kʁɛ̃tiv	if	kʁɛ̃t	r91098
kʁɛ̃tiv	if	kʁɛ̃t	r91098
nɔ̃kʁwajã	nɔn	kʁwajã	r102094
nɔ̃kʁwajãt	nɔn	kʁwajãt	r102094
nɔ̃kʁwajãt	nɔn	kʁwajãt	r102094
nɔ̃kʁwajã	nɔn	kʁwajã	r102094
kʁedibilize	izɛ	kʁedibil	r106662
kʁedibilizə	izɛ	kʁedibil	r106662
kʁedibiliza	izɛ	kʁedibil	r106662
kʁedibilize	izɛ	kʁedibil	r106662
kʁedibilize	izɛ	kʁedibil	r216836
kʁedibilizə	izɛ	kʁedibil	r216836
kʁedibiliza	izɛ	kʁedibil	r216836
kʁedibilize	izɛ	kʁedibil	r216836
ʁekʁij	ʁə	kʁij	r117008
ʁekʁi	ʁə	kʁi	r117008
ʁekʁi	ʁə	kʁi	r117008
ʁekʁij	ʁə	kʁij	r117008
ʁekʁi	ʁə	kʁi	r117008
ʁekʁij	ʁə	kʁij	r117008
ʁekʁi	ʁə	kʁi	r117008
ʁekʁi	ʁə	kʁi	r117008
ʁekʁije	ʁə	kʁije	r117008
ʁekʁi	ʁə	kʁi	r117008
ʁekʁija	ʁə	kʁija	r117008
ʁekʁije	ʁə	kʁije	r117008
kymylativ	if	kymylat	r21876
kymylativ	if	kymylat	r21876
kymylativ	if	kymylat	r91152
kymylativ	if	kymylat	r91152
kymylativ	if	kymylat	r21872
kymylativ	if	kymylat	r21872
kymylativ	if	kymylat	r21874
kymylativ	if	kymylat	r21874
kymylativ	if	kymylat	r91136
kymylativ	if	kymylat	r91136
debitiv	if	debit	r22444
debitiv	if	debit	r22444
debitiv	if	debit	r22437
debitiv	if	debit	r22437
debitiv	if	debit	r22442
debitiv	if	debit	r22442
dekɔʁativ	if	dekɔʁat	r91196
dekɔʁativ	if	dekɔʁat	r91196
dekɔʁativ	if	dekɔʁat	r23906
dekɔʁativ	if	dekɔʁat	r23906
dekɔʁativ	if	dekɔʁat	r23910
dekɔʁativ	if	dekɔʁat	r23910
dekɔʁativ	if	dekɔʁat	r91016
dekɔʁativ	if	dekɔʁat	r91016
dekɔʁativ	if	dekɔʁat	r23908
dekɔʁativ	if	dekɔʁat	r23908
dekɔʁativ	if	dekɔʁat	r23901
dekɔʁativ	if	dekɔʁat	r23901
nɔ̃di	nɔn	di	r206770
nɔ̃di	nɔn	di	r206770
defɑ̃siv	if	defɑ̃s	r221972
defɑ̃siv	if	defɑ̃s	r221972
defɑ̃siv	if	defɑ̃s	r24400
defɑ̃siv	if	defɑ̃s	r24400
defɑ̃siv	if	defɑ̃s	r90850
defɑ̃siv	if	defɑ̃s	r90850
defɑ̃siv	if	defɑ̃s	r24399
defɑ̃siv	if	defɑ̃s	r24399
ʁãfil	ʁə	fil	r117162
ʁãfil	ʁə	fil	r117162
ʁãfil	ʁə	fil	r117162
ʁãfil	ʁə	fil	r117162
ʁãfil	ʁə	fil	r117162
ʁãfil	ʁə	fil	r117162
ʁãfil	ʁə	fil	r117162
ʁãfil	ʁə	fil	r117162
ʁãfile	ʁə	file	r117162
ʁãfilə	ʁə	filə	r117162
ʁãfila	ʁə	fila	r117162
ʁãfile	ʁə	file	r117162
ʁãfɔ̃s	ʁə	fɔ̃s	r117168
ʁãfɔ̃s	ʁə	fɔ̃s	r117168
ʁãfɔ̃s	ʁə	fɔ̃s	r117168
ʁãfɔ̃s	ʁə	fɔ̃s	r117168
ʁãfɔ̃s	ʁə	fɔ̃s	r117168
ʁãfɔ̃s	ʁə	fɔ̃s	r117168
ʁãfɔ̃s	ʁə	fɔ̃s	r117168
ʁãfɔ̃s	ʁə	fɔ̃s	r117168
ʁãfɔ̃se	ʁə	fɔ̃se	r117168
ʁãfɔ̃sə	ʁə	fɔ̃sə	r117168
ʁãfɔ̃sa	ʁə	fɔ̃sa	r117168
ʁãfɔ̃se	ʁə	fɔ̃se	r117168
gystativ	if	gystat	r91540
gystativ	if	gystat	r91540
gystativ	if	gystat	r91044
gystativ	if	gystat	r91044
gystativ	if	gystat	r219498
gystativ	if	gystat	r219498
gystativ	if	gystat	r43160
gystativ	if	gystat	r43160
delibeʁativ	if	delibeʁat	r25416
delibeʁativ	if	delibeʁat	r25416
delibeʁativ	if	delibeʁat	r91490
delibeʁativ	if	delibeʁat	r91490
delibeʁativ	if	delibeʁat	r25410
delibeʁativ	if	delibeʁat	r25410
delibeʁativ	if	delibeʁat	r25412
delibeʁativ	if	delibeʁat	r25412
delibeʁativ	if	delibeʁat	r90998
delibeʁativ	if	delibeʁat	r90998
demaʁkativ	if	demaʁkat	r25584
demaʁkativ	if	demaʁkat	r25584
demaʁkativ	if	demaʁkat	r25586
demaʁkativ	if	demaʁkat	r25586
demaʁkativ	if	demaʁkat	r111240
demaʁkativ	if	demaʁkat	r111240
neɡativ	if	neɡat	r50964
neɡativ	if	neɡat	r50964
neɡativ	if	neɡat	r50966
neɡativ	if	neɡat	r50966
neɡativ	if	neɡat	r91388
neɡativ	if	neɡat	r91388
neɡativ	if	neɡat	r220234
neɡativ	if	neɡat	r220234
pɔzitiv	if	pɔzit	r55876
pɔzitiv	if	pɔzit	r55876
tʁɑ̃spɔzitiv	if	tʁɑ̃spɔzit	r71946
tʁɑ̃spɔzitiv	if	tʁɑ̃spɔzit	r71946
tʁɑ̃spɔzitiv	if	tʁɑ̃spɔzit	r71948
tʁɑ̃spɔzitiv	if	tʁɑ̃spɔzit	r71948
tʁɑ̃spɔzitiv	if	tʁɑ̃spɔzit	r71958
tʁɑ̃spɔzitiv	if	tʁɑ̃spɔzit	r71958
depʁɛsiv	if	depʁɛs	r26848
depʁɛsiv	if	depʁɛs	r26848
depʁɛsiv	if	depʁɛs	r90940
depʁɛsiv	if	depʁɛs	r90940
depʁɛsiv	if	depʁɛs	r26834
depʁɛsiv	if	depʁɛs	r26834
depʁɛsiv	if	depʁɛs	r26838
depʁɛsiv	if	depʁɛs	r26838
depʁɛsiv	if	depʁɛs	r91396
depʁɛsiv	if	depʁɛs	r91396
depʁɛsiv	if	depʁɛs	r26832
depʁɛsiv	if	depʁɛs	r26832
depʁɛsiv	if	depʁɛs	r26829
depʁɛsiv	if	depʁɛs	r26829
pʁeɑ̃siv	if	pʁeɑ̃s	r56504
pʁeɑ̃siv	if	pʁeɑ̃s	r56504
pʁeɑ̃siv	if	pʁeɑ̃s	r56506
pʁeɑ̃siv	if	pʁeɑ̃s	r56506
pʁeɑ̃siv	if	pʁeɑ̃s	r91060
pʁeɑ̃siv	if	pʁeɑ̃s	r91060
ʁasjɔnalize	izɛ	ʁasjɔnal	r107506
ʁasjɔnalizə	izɛ	ʁasjɔnal	r107506
ʁasjɔnaliza	izɛ	ʁasjɔnal	r107506
ʁasjɔnalize	izɛ	ʁasjɔnal	r107506
ʁasjɔnalize	izɛ	ʁasjɔnal	r216920
ʁasjɔnalizə	izɛ	ʁasjɔnal	r216920
ʁasjɔnaliza	izɛ	ʁasjɔnal	r216920
ʁasjɔnalize	izɛ	ʁasjɔnal	r216920
deʁivativ	if	deʁivat	r27082
deʁivativ	if	deʁivat	r27082
deʁivativ	if	deʁivat	r27084
deʁivativ	if	deʁivat	r27084
deʁivativ	if	deʁivat	r111912
deʁivativ	if	deʁivat	r111912
taksativ	if	taksat	r70164
taksativ	if	taksat	r70164
kadʁidimãsjɔnɛl	kwadʁi	imãsjɔnɛl	r118798
kadʁidimãsjɔnɛl	kwadʁi	imãsjɔnɛl	r118798
kadʁidimãsjɔnɛl	kwadʁi	imãsjɔnɛl	r118798
kadʁidimãsjɔnɛl	kwadʁi	imãsjɔnɛl	r118798
kadʁidimãsjɔnɛl	kwadʁi	imãsjɔnɛl	r118796
kadʁidimãsjɔnɛl	kwadʁi	imãsjɔnɛl	r118796
kadʁidimãsjɔnɛl	kwadʁi	imãsjɔnɛl	r118796
kadʁidimãsjɔnɛl	kwadʁi	imãsjɔnɛl	r118796
diskyʁsiv	if	diskyʁs	r219344
diskyʁsiv	if	diskyʁs	r219344
diskyʁsiv	if	diskyʁs	r219346
diskyʁsiv	if	diskyʁs	r219346
diskyʁsiv	if	diskyʁs	r220192
diskyʁsiv	if	diskyʁs	r220192
